,accuracy,accuracy,FAR,FAR,FRR,FRR,ROC_AUC,ROC_AUC
,mean,std,mean,std,mean,std,mean,std
threshold_name,,,,,,,,
EER_balanced,0.6321513002364065,0.05560834472004884,0.42592592592592593,0.0932844522204161,0.30724637681159417,0.10880831520337451,0.6867462873501521,0.061320692758943196
FAR_target_10%,0.5929078014184397,0.05016056018235908,0.19814814814814813,0.08444474902479183,0.62512077294686,0.15324749735140142,0.6867462873501521,0.061320692758943196
