accuracy,FAR,FRR,ROC_AUC,n_pairs,FAR_negative_skilled,threshold_name,best_model,n_selected_features,split_id
0.7115839243498818,0.3888888888888889,0.18357487922705315,0.7937466451959206,423,0.3888888888888889,EER_balanced,RF_200,11,3
0.6879432624113475,0.18055555555555555,0.4492753623188406,0.7937466451959206,423,0.18055555555555555,FAR_target_10%,RF_200,11,3
