accuracy,FAR,FRR,ROC_AUC,n_pairs,FAR_negative_skilled,threshold_name,best_model,n_selected_features,split_id
0.6926713947990544,0.4166666666666667,0.1932367149758454,0.781915369475756,423,0.4166666666666667,EER_balanced,RF_400,11,2
0.6903073286052009,0.2962962962962963,0.32367149758454106,0.781915369475756,423,0.2962962962962963,FAR_target_10%,RF_400,11,2
