accuracy,FAR,FRR,ROC_AUC,n_pairs,FAR_negative_skilled,threshold_name,best_model,n_selected_features,split_id
0.6950354609929078,0.4166666666666667,0.18840579710144928,0.7799024870280908,423,0.4166666666666667,EER_balanced,RF_400,11,0
0.6973995271867612,0.20833333333333334,0.40096618357487923,0.7799024870280908,423,0.20833333333333334,FAR_target_10%,RF_400,11,0
